PID,Merchant,Availability,Total
18664,0,0,373.5
18665,0,0,533.36
18665,12,1,631.82
18666,12,0,149.16
18666,1,3,151.99
18666,0,0,156.99
18668,0,0,150
18669,0,0,48.98
18669,1,0,54.99
18669,2,0,54.99
18670,0,0,299
18671,0,0,79.44
18672,12,0,456.59
18672,0,0,515.33
18672,1,3,765.65
18674,0,0,29.49
18675,0,0,136.99
18679,0,0,154
18680,0,0,66.9
18685,0,0,450
18689,6,1,64.99
18693,0,0,104
18696,12,1,1042.17
18696,1,3,1750
18698,0,0,42.99
18699,0,0,109.99
18699,1,0,109.99
18699,3,1,136.94
18701,0,0,351.62
18701,7,0,351.62
18701,13,,505.99
18702,4,0,169.99
18703,0,0,549.99
18704,0,0,259
18705,0,0,149
18706,0,0,159.99
18707,0,0,250
18708,0,0,25
18709,0,0,894
18710,0,0,184
18713,6,1,129.99
18714,0,0,199.99
18716,0,0,36.97
18718,0,0,95.28
18720,0,0,45
18721,6,1,279.99
18722,1,0,59.99
18722,0,0,59.99
18728,0,0,72.31
18730,0,0,61.99
18731,0,0,182.41
18733,0,0,139.99
18734,0,0,38
18734,14,0,69.99
18734,4,1,79.99
18734,18,0,97.99
18736,0,0,83.57
18737,0,0,408.97
18738,18,0,266.99
18738,0,0,310
18740,0,0,591.99
18743,0,0,300
18744,6,1,46.99
18745,7,0,272.4
18745,4,1,272.99
18746,6,1,509.99
18763,0,0,23.21
18763,12,0,23.21
18764,0,0,79.98
18764,7,0,80.13
18764,12,1,88.67
18764,3,1,94.99
18765,0,0,249
18766,12,1,342.71
18766,1,3,449
18767,0,0,72.09
18767,4,0,85.99
18768,0,0,38.36
18769,0,0,300.49
18769,1,3,305.99
18771,0,0,299
18772,0,0,549
18773,0,0,165
18774,0,0,314.98
18775,0,0,59.99
18778,0,0,135
18780,0,0,909.75
18781,0,0,149.69
18784,0,0,79.95
18787,0,0,85.49
18788,0,0,55
18789,6,1,284.99
18789,1,3,299
18790,0,0,91.75
18801,0,0,259
18802,0,0,1429.98
18804,0,0,68.77
18805,0,0,276.17
18806,3,1,62.99
18806,12,0,63.69
18806,0,0,80.58
18807,0,0,69.98
18808,0,0,177.77
18809,0,0,122.18
18810,0,0,222.99
18812,0,0,63.69
18814,3,1,76.99
18814,0,0,83.99
18817,0,0,28
18820,0,0,712.69
18821,0,0,85
18824,0,0,49.99
18825,0,0,185
18837,6,1,59.99
18838,3,1,64.99
18840,0,0,121.49
18841,0,0,352.23
18841,12,1,353.07
18842,0,0,183.97
18842,19,0,199.99
18842,4,0,214.99
18843,0,0,441.98
18844,0,0,404.8
18844,4,0,449.99
18844,3,1,456.99
18845,0,0,48.24
18845,12,0,48.24
18845,1,0,49.99
18845,3,1,69.99
18846,0,0,305
18846,12,1,307.53
18846,1,0,339.99
18847,0,0,125.99
18848,0,0,76.98
18849,0,0,37.99
18850,0,0,54.95
18851,0,0,49.99
18853,0,0,921.69
18854,0,0,149.99
18855,0,0,91.8
18856,0,0,258.98
18857,0,0,179.99
18858,7,0,227.99
18858,3,1,229.99
18859,3,1,1099.99
18859,1,1,1099.99
18859,0,0,1202.49
18860,0,0,99
18861,0,0,33.99
18864,0,0,149.99
18865,0,0,79.98
18868,0,0,128
18871,0,0,475
18874,0,0,115.64
18875,0,0,292.99
18881,0,0,63.17
18886,0,0,85
18895,4,0,219.99
18896,0,0,349.9
18897,6,1,1464.99
18899,18,0,99.99
18899,0,0,159.99
18901,0,0,37.98
18902,0,0,80
18904,0,0,124.94
18904,4,0,135.99
18905,0,0,149.32
18907,0,0,147
18908,0,0,58.28
18909,0,0,40.49
18911,6,1,144.99
18912,6,1,114.99
18917,0,0,23.99
18918,0,1,74.92
18922,0,0,102
18928,0,0,359.25
18929,0,0,546.75
18934,0,0,101.98
18936,0,0,58.99
18940,0,0,114.24
18943,2,0,97.99
18946,3,,129.99
18946,0,0,131
18946,7,0,132.64
18946,12,1,150.38
18951,0,0,169.99
18952,0,0,294.99
18952,7,0,359.99
18952,13,,459.99
18953,0,0,180.86
18953,14,0,243.11
18954,0,0,48.36
18955,0,0,60
18956,16,0,168.99
18956,0,0,295.67
18957,0,0,68.75
18958,0,0,36.47
18959,0,0,209
18960,0,0,525
18961,0,0,139
18961,4,0,159.99
18962,0,1,100.78
18963,8,0,33.99
18964,2,1,38.99
18965,0,0,217.46
18966,0,0,248.3
18967,0,0,59.99
18968,0,0,28.99
18969,0,0,327.98
18970,0,0,219.95
18971,0,0,121.22
18972,4,0,176.99
18972,14,0,181.47
18974,0,0,159
18980,0,0,125
18982,0,0,189.4
18984,0,0,62.5
18987,0,0,95
18989,0,0,85
18994,0,0,101.57
18996,0,0,128
18997,0,0,239
18998,6,1,109.99
19007,0,0,329.99
19012,0,0,99.99
19018,0,0,37.95
19020,0,0,73.01
19022,0,0,575
19024,0,0,108.19
19026,0,0,427.5
19027,0,0,71.98
19030,0,0,199
19031,0,0,114
19031,14,0,389.99
19032,0,0,57.95
19034,0,0,354.95
19035,3,1,346.99
19035,0,0,504.85
19036,0,0,60
19037,4,0,39.99
19038,0,0,49.42
19038,4,1,280.74
19039,0,0,428.99
19040,0,0,34.95
19042,0,0,135.31
19043,0,0,79.98
19046,0,0,162
19047,0,0,237.98
19048,0,0,42.99
19048,4,0,77.99
19050,0,0,199.99
19052,0,0,164.95
19052,1,0,179.99
19052,14,0,180.53
19053,0,0,173.98
19057,0,0,65
19062,0,0,40
19063,0,0,503.98
19064,0,0,50
19065,0,0,210
19070,0,0,199.99
19072,0,0,84.78
19072,7,0,84.78
19075,0,0,156.11
19076,1,3,412.72
19078,6,1,89.99
19079,6,1,144.99
19085,7,0,142.5
19085,0,0,145.76
19092,0,0,3500
19100,0,0,61.99
19103,0,0,89.99
19109,0,0,90
19113,0,0,398.15
19119,0,0,55.18
19119,4,0,66.63
19119,13,,79.99
19123,0,1,57.45
19125,8,0,52
19126,8,0,34.99
19127,4,0,174.99
19128,0,0,64.17
19128,7,0,87.26
19128,1,0,140.51
19128,4,0,249.99
19129,0,0,339
19130,0,0,125
19131,0,0,475.05
19131,7,0,565.97
19131,4,0,570.99
19131,12,1,600.35
19131,1,0,649
19132,0,0,114.1
19132,14,0,180.62
19133,0,0,96.99
19133,7,0,118.47
19134,0,0,214.85
19136,0,0,255.72
19137,0,0,262
19138,0,0,79
19138,14,0,179.99
19138,1,3,199
19138,4,0,200.99
19139,0,0,94.99
19141,0,0,575
19142,0,0,399
19143,0,0,93
19145,0,0,149.94
19146,0,0,560.69
19148,0,0,154.99
19149,0,0,108.79
19150,0,0,46.99
19151,0,0,200
19152,0,0,786
19156,0,0,559.94
19157,0,0,109.95
19158,0,1,508.02
19159,0,0,445.57
19159,19,0,499.99
19159,4,0,507.99
19160,0,0,84.99
19160,7,0,178.16
19172,0,0,28.87
19173,0,0,59.08
19174,6,1,249.99
19177,0,0,64.95
19179,0,0,497.01
19180,0,0,139
19184,0,0,199
19187,0,0,98
19190,0,0,139.75
19191,6,1,109.99
19196,2,1,65.99
19196,7,0,88.99
19196,0,0,89.99
19206,0,0,699.25
19209,0,0,125.01
19211,0,0,78.98
19212,0,0,299
19221,0,0,174.79
19225,0,0,337.98
19228,0,0,299
19228,3,1,329.99
19239,0,0,170.9
19242,6,1,274.99
19245,0,0,116.98
19253,0,0,399.59
19257,0,1,82.12
19264,0,0,301.45
19266,0,0,279.99
19267,3,,149.99
19267,0,0,149.99
19267,1,0,149.99
19268,0,0,82
19270,0,0,475
19271,0,0,99.99
19272,0,0,139.99
19272,1,3,158.13
19273,4,0,307.99
19274,0,0,110.3
19275,0,0,296.99
19276,4,0,254.99
19276,14,0,259.99
19278,3,,599.99
19278,1,0,615.92
19278,0,0,647.87
19279,0,1,162.47
19280,0,0,69.62
19281,0,0,39.99
19283,0,0,79.98
19284,0,0,109.5
19285,0,0,29.97
19286,0,0,498
19287,0,0,154.99
19288,0,0,180.31
19288,7,0,349.77
19288,1,3,445.55
19289,0,0,73.5
19290,0,0,219
19291,0,0,398.9
19293,1,3,151.25
19293,0,0,158.16
19297,0,0,85.06
19298,0,0,128
19299,0,0,59.95
19300,0,0,104.92
19307,0,0,50
19308,0,0,73.95
19311,0,0,224.88
19313,0,0,270
19314,0,0,38.99
19315,0,0,234.84
19316,0,0,293.24
19319,0,0,45.29
19321,6,1,479.99
19322,0,0,551.48
19323,0,0,146.99
19324,0,0,69
19326,0,0,915.04
19327,6,1,189.99
19335,6,1,224.99
19356,0,0,237
19357,0,0,283.77
19359,0,0,1205.47
19363,7,0,173.62
19370,0,0,685
19374,0,0,129.99
19378,4,0,31.98
19380,0,0,154.99
19391,0,0,211.17
19394,0,0,389.97
19395,0,0,495
19396,0,0,159
19398,0,0,339.08
19398,4,0,392.99
19400,0,0,87.82
19400,13,,99.99
19400,4,0,107.63
19401,0,0,79.23
19401,4,0,116.63
19401,13,,119.99
19402,0,1,219.89
19404,0,1,50.48
19405,0,0,105
19406,8,0,135.99
19407,12,0,49.98
19407,0,0,57.99
19408,0,0,224.99
19409,0,0,47
19410,0,0,245
19410,7,0,247.53
19410,4,0,294.99
19411,0,0,104.19
19412,12,0,52.88
19412,0,0,55.72
19413,4,0,177.99
19413,14,0,193.4
19414,0,0,220
19415,6,1,59.99
19416,0,0,43
19416,1,0,44.99
19416,2,0,44.99
19417,0,0,380
19418,0,0,185
19419,0,0,51.99
19420,0,0,289.99
19423,0,0,230.2
19423,4,0,339.99
19423,13,,378.99
19424,0,0,130
19425,0,0,109.22
19425,4,1,112.63
19425,12,1,119.07
19426,0,0,123.25
19428,0,0,40.14
19429,7,0,39.98
19430,4,0,329.99
19433,0,0,279.95
19435,0,0,149.99
19440,0,0,42.75
19441,4,1,72.99
19442,0,0,158.75
19443,0,0,198
19445,6,1,164.99
19461,4,1,113.98
19461,17,,189.99
19467,0,0,599
19470,6,1,74.99
19482,0,0,349
19484,0,0,300
19485,6,1,224.99
19495,0,0,92
19501,6,1,49.99
19514,18,0,52.99
19514,3,1,59.99
19514,13,,61.99
19514,0,0,62.34
19528,0,0,284.82
19530,0,0,56.99
19532,0,0,259.9
19539,0,0,49.99
19541,6,1,389.99
19548,0,0,124
19551,0,0,35.95
19552,0,0,60
19555,6,1,29.99
19570,0,0,400.97
19571,0,0,237.42
19574,0,0,99.91
19586,4,1,304.63
19586,0,0,340.53
19587,13,,51.99
19587,7,0,54.28
19587,0,0,54.28
19587,4,0,63.22
19588,7,0,178.99
19588,0,0,178.99
19589,0,1,98.53
19594,1,3,260.99
19594,0,0,289.99
19594,12,0,306.92
19596,3,,274.99
19596,0,0,274.99
19597,0,0,46.46
19598,2,0,89.99
19599,0,0,48
19600,0,0,250
19601,3,1,149.99
19601,0,0,189.95
19603,3,1,5999.9
19605,0,0,189.99
19606,0,0,399
19607,2,1,44.99
19607,18,1,44.99
19607,0,0,61.35
19607,4,1,66.99
19608,0,0,258.99
19608,4,0,258.99
19608,7,0,258.99
19608,13,,258.99
19609,0,0,59.95
19610,0,0,133
19612,0,0,146.5
19612,7,0,146.5
19612,13,,149.99
19612,4,0,166.63
19613,0,0,319.99
19613,4,0,394.99
19614,0,0,72
19615,0,0,138
19616,0,0,31.99
19617,0,0,120
19618,0,0,98
19620,1,3,3062.5
19621,0,0,169.94
19622,0,0,300
19623,7,0,399.1
19623,0,0,432.52
19623,4,0,452.99
19623,1,3,469.99
19623,13,,489.99
19624,0,0,129
19626,0,0,99.99
19627,0,0,228.45
19628,0,0,229.19
19629,0,0,387.12
19631,0,0,359.97
19632,0,0,205.53
19633,0,0,225
19633,14,0,299.99
19636,0,0,325
19637,0,0,94.99
19638,0,0,139.44
19639,0,0,221.04
19640,0,0,437
19640,12,1,510.3
19641,0,0,954
19642,0,0,308.95
19642,4,1,339.63
19642,12,1,360.55
19643,0,0,357.87
19643,4,1,359.63
19644,0,0,699.99
19644,1,0,699.99
19645,0,0,799.99
19652,0,0,170
19654,0,0,85
19655,0,0,90
19657,0,0,62.5
19659,0,0,60
19662,0,0,67
19665,0,0,105
19682,0,0,229.95
19685,0,0,189.95
19687,6,1,194.99
19690,6,1,354.99
19695,0,0,59.95
19699,6,1,89.99
19701,0,0,43.5
19703,6,1,154.99
19709,6,1,119.99
19710,6,1,119.99
19713,0,0,74.97
19714,0,0,921.69
19717,0,0,105.66
19719,0,0,79.98
19724,14,0,97.88
19727,0,0,139.99
19732,6,1,159.99
19747,6,1,134.99
19748,0,0,441
19752,6,1,129.99
19753,0,0,399
19768,0,0,117.04
19769,0,0,399.99
19773,0,0,139.99
19778,0,0,219
19779,0,0,52.09
19779,1,3,318.24
19782,0,0,198.81
19791,0,0,380.77
19793,0,0,44
19803,0,0,298
19815,0,0,1098
19817,0,0,185
19821,0,0,94
19823,0,0,256.33
19828,0,0,107.99
19829,12,0,188.39
19829,1,3,199.99
19829,0,0,312.25
19832,0,0,328
19835,0,1,1250.41
19840,0,0,406.98
19852,0,0,99.77
19853,0,0,235.6
19854,12,0,117.84
19854,0,0,124.99
19862,0,0,109.99
19874,0,0,105.05
19875,0,0,171.13
19876,0,0,50
19877,0,0,179
19878,0,0,345.95
19881,0,0,113.61
19883,0,0,474
19887,0,1,285.59
19887,14,0,329.99
19891,0,0,139.99
19892,7,0,299
19892,0,0,299.67
19893,1,3,219
19896,0,0,156.83
19896,4,1,156.99
19896,12,1,176.04
19897,0,0,252.57
19897,12,1,283.79
19899,0,0,473.19
19900,0,0,648.57
19904,0,0,112.19
19904,4,0,120.63
19909,4,1,230.63
19909,0,0,269.5
19910,0,0,45.99
19910,13,,47.99
19910,4,0,54.63
19911,0,0,39.59
19911,13,,39.99
19911,4,0,42.63
19912,13,,89.99
19912,0,0,93.98
19912,4,1,105.63
19914,7,0,52.99
19914,0,0,63
19917,0,1,87.28
19918,0,1,126.23
19920,8,0,94.99
19925,0,0,149
19925,14,0,189.99
19925,1,3,199.99
19925,4,0,205.99
19926,0,0,149.99
19926,4,0,213.99
19927,4,0,483
19928,0,0,340.99
19928,7,0,340.99
19928,4,0,366.63
19928,13,,369.99
19929,0,0,1299.95
19930,3,,199.99
19930,1,0,199.99
19930,0,0,204.98
19932,0,0,194.49
19933,4,1,382.99
19934,0,0,70
19934,14,0,129.99
19934,4,1,132.99
19935,0,0,59
19936,0,0,61.99
19936,4,0,93.63
19936,13,,93.99
19937,0,0,153
19937,4,0,178.63
19937,13,,179.99
19939,0,0,44.99
19940,0,0,120
19941,0,0,349.95
19943,0,0,45.61
19944,0,0,345
19945,2,0,139.99
19945,0,0,159
19948,0,0,188.88
19949,0,0,229.99
19950,0,0,149.94
19951,0,0,387.8
19952,0,0,349.19
19953,0,0,299
19954,0,0,39.95
19955,0,0,307.98
19957,7,0,297.62
19957,0,0,316.17
19957,4,1,329.99
19959,0,0,68.13
19959,4,0,84.63
19960,0,0,60.73
19961,0,0,52.5
19962,4,0,106.99
19962,0,0,149.94
19963,0,0,249.95
19965,0,0,175.77
19970,0,0,68
19978,0,0,199
19979,0,0,275.55
19980,0,0,128.88
20004,0,0,218
20005,0,0,91
20018,0,0,399.99
20019,0,0,199
20026,6,1,567.04
20027,6,1,164.99
20040,6,1,159.99
20047,6,0,434.99
20048,0,0,153.84
20054,0,0,759.24
20061,0,0,50
20062,0,0,180
20064,0,0,253.5
20065,0,0,199.99
20068,6,1,104.99
20070,0,0,125.14
20082,6,1,199.99
20082,0,0,470.44
20083,6,1,149.99
20086,0,0,55
20091,6,1,374.99
20097,0,0,79
20111,6,1,99.99
20117,6,1,89.99
20122,0,0,427.69
20126,0,0,245
20128,0,0,912.48
20131,6,1,154.99
20140,0,0,129.94
20143,0,0,399.99
20153,6,1,154.99
20154,6,1,269.99
20172,0,0,377.77
20178,0,0,99.99
20179,2,1,49.99
20183,0,0,49.95
20185,0,0,271.77
20187,0,0,44.99
20192,0,0,169.99
20196,0,0,99.91
20197,0,0,54.99
20198,0,0,145
20201,0,0,99.99
20203,0,0,86.69
20208,6,1,154.99
20211,0,0,484.69
20213,0,0,905.95
20218,0,0,301.13
20219,0,0,200
20223,0,0,399
20243,0,0,677.77
20253,0,0,109.95
20261,0,0,89
20265,0,0,150
20274,4,1,171.99
20278,0,0,165
20279,6,1,194.99
20280,0,0,397.77
20286,0,0,327.96
20288,0,0,286
20289,0,0,219.95
20293,6,1,39.99
20298,6,1,69.99
20303,0,0,159
20310,0,0,175
20311,0,0,287.97
20330,0,0,177
20336,0,0,510
20356,6,1,124.99
20372,0,0,98
20374,0,0,499.99
20381,3,1,349
20384,0,0,229.95
20387,0,0,160.26
20404,0,0,155
20404,4,0,194.99
20405,14,0,149.99
20407,0,0,286
20415,3,1,249.99
20416,3,1,79.99
20421,0,0,491.88
20423,0,0,109.99
20423,1,3,189.99
20423,4,0,196.99
20424,7,0,223.49
20425,0,0,310.38
20426,0,0,89.99
20427,3,1,129
20428,0,0,605
20429,0,0,255.04
20429,12,1,263.22
20430,12,0,329.64
20431,1,3,169.5
20433,0,0,363.52
20433,12,1,425.42
20439,7,0,249.67
20443,0,0,50.09
20447,13,,84.99
20447,4,0,94.63
20448,4,0,358.63
20448,13,,359.99
20449,4,0,224.99
20449,13,,224.99
20453,1,3,389.9
20453,0,0,389.9
20453,3,1,468.9
20454,3,,399.99
20454,0,0,399.99
20454,1,0,399.99
20461,0,0,92.45
20461,4,1,128.99
20462,4,0,181.99
20463,14,0,318.62
20463,1,3,344.95
20463,0,0,533.32
20464,0,0,299.98
20465,0,0,2500
20466,0,0,46.73
20468,0,0,97.73
20469,0,0,120
20470,4,1,207.63
20470,0,0,228.9
20471,3,1,349.99
20471,0,0,349.99
20471,1,1,349.99
20472,0,0,38
20473,0,0,120
20474,0,0,86.65
20476,0,0,94
20477,0,0,445
20478,0,0,125
20478,1,3,791.81
20479,0,0,88.73
20480,0,0,85
20481,0,0,76.9
20483,0,0,51.99
20484,0,0,110
20486,0,0,399
20486,1,3,3187.5
20487,6,1,469.99
20488,0,0,477.77
20491,0,0,116.96
20493,0,0,429.75
20494,0,0,330.62
20495,4,0,216.99
20496,0,0,280.04
20497,0,0,170.07
20499,0,0,248.49
20500,0,0,144.99
20502,13,,53.99
20502,0,0,54.65
20502,4,0,63.63
20503,3,,179.99
20503,0,0,179.99
20507,0,0,98
20540,0,0,73.5
20593,0,0,309
20617,6,1,1001.82
20633,0,0,199.95
20650,6,1,294.99
20651,6,1,334.99
20652,6,1,724.99
20654,6,1,289.99
20655,6,1,104.99
20657,6,1,149.99
20674,0,0,70.98
20688,6,1,184.99
20689,6,1,564.99
20690,6,1,274.99
20705,0,0,299.99
20706,6,1,129.99
20721,6,1,99.99
20729,0,0,135
20733,0,0,57.99
20745,0,0,150
20766,0,0,694.64
20787,0,0,199
20792,6,1,204.99
20794,6,1,94.99
20798,6,1,444.99
20799,0,0,589.19
20812,6,1,209.99
20823,0,0,329
20842,0,0,299.95
20853,6,1,64.99
20897,6,1,264.99
20910,6,1,354.99
20913,0,0,300
20923,0,0,69.95
20924,0,0,90
20973,6,1,149.99
20974,6,1,249.99
20975,0,0,129
20984,6,1,509.99
20988,0,0,98.27
20990,0,0,598.69
21007,0,0,417
21022,0,0,477.77
21023,0,0,427.77
21024,0,0,377.97
21054,4,0,147.99
21058,4,1,101.98
21062,6,1,99.99
21063,6,1,409.99
21064,0,0,185
21066,0,0,264.99
21087,0,0,219.11
21095,6,1,419.99
21105,0,0,99
21116,0,0,130
21118,18,0,58.99
21123,0,0,145
21127,0,0,77.77
21131,0,0,205
21156,0,0,405.48
21158,0,0,393
21160,4,1,136.98
21196,0,0,457.77
21216,6,1,84.99
21225,0,0,174.99
21247,0,0,199.99
21255,0,0,109.95
21272,0,0,664.24
21289,4,0,216.98
21295,0,0,486.39
21298,0,0,99
21343,6,1,104.99
21344,0,0,149
21345,18,1,49.99
21345,3,1,58.95
21362,1,3,194.48
21363,1,3,351.75
21365,0,0,1269
21369,0,0,290.5
21382,0,0,298.81
21394,6,1,109.99
21395,6,1,204.99
21396,6,1,429.99
21398,0,0,300
21402,0,0,308.85
21402,14,0,318.62
21402,4,0,356.98
21418,6,1,179.99
21504,0,0,480
21554,4,0,266.99
21554,0,0,275.94
21555,4,0,145.99
21559,0,0,755
21560,0,0,806.48
21561,0,0,450
21580,3,1,124.99
21602,0,0,317.98
21602,1,3,369.95
21603,0,0,297.11
21609,0,0,89.12
21620,0,0,214.07
21620,12,1,248.26
21633,0,0,189.27
21633,12,0,202.01
21637,0,0,619.7
21638,0,0,113.69
21644,3,1,699.9
21644,1,3,699.9
21644,0,0,699.9
21645,1,3,499.99
21645,3,,549.99
21646,3,,429.99
21646,1,0,429.99
21646,0,0,429.99
21670,6,0,184.99
21670,4,0,184.99
21670,0,0,199.99
21671,6,0,369.99
21671,0,0,424.35
21671,4,0,454.99
3538,4,1,419.98
3538,15,1,427.99
3538,3,1,459.99
3538,0,0,766.99
3539,0,1,294.98
3540,15,1,209.99
3540,3,,210
3540,0,0,439.99
3541,4,1,539.98
3541,3,1,543.99
3541,0,0,797
3544,15,1,1927.99
3544,0,0,2935.99
3545,9,1,439
3545,0,0,649.98
3547,2,1,1419.99
3547,15,1,1437.99
3547,4,1,1439.98
3547,3,1,1499.99
3547,0,0,2097.94
3548,0,0,800
3549,15,1,837.99
3549,4,1,859.98
3549,3,1,862.49
3549,0,0,1299.99
3550,3,1,196.94
3550,4,1,199.99
3550,0,0,254.11
3551,0,0,583.99
3552,9,1,2349.99
3552,0,0,3230
3553,2,1,379.99
3553,0,0,642
3554,17,,11247.99
3555,9,1,94.99
3555,0,0,134.49
3556,0,0,524.88
3557,4,1,509.98
3557,0,0,764.48
3559,0,0,379.99
3560,9,0,329.99
3560,2,1,329.99
3560,4,1,359.98
3560,3,1,399.99
3560,0,0,685
3562,9,1,1099.99
3563,15,1,727.99
3563,3,1,829.95
3563,0,0,1225.99
3565,9,1,2229.99
3566,2,1,599.99
3566,0,0,869.33
3567,4,1,519.98
3567,0,0,739.94
3568,0,0,868.99
3569,0,0,1286.94
3570,4,1,549.98
3570,0,0,700
3571,3,1,416.99
3571,4,1,489.98
3572,0,0,79.44
3572,14,0,79.99
3572,12,0,82.66
3573,0,0,925
3575,9,0,1899.99
3575,0,0,2141.89
3576,0,0,699.99
3577,3,1,942.99
3577,0,0,1386.58
3578,2,1,229.99
3578,0,0,625.9
3578,12,0,672.92
3579,9,1,1159.99
3580,0,0,479
3582,4,1,459.98
3582,0,0,649.99
3583,0,0,749.99
3585,0,0,399.99
3588,0,0,1299
3589,4,,889.98
3589,0,0,1025
3590,9,1,89.99
3590,0,0,123
3593,4,1,2379.98
3593,0,0,2899.99
3594,0,0,405.99
3595,0,0,293.72
3596,0,0,593.67
3597,0,0,599.99
3597,12,0,719.99
3600,2,1,239.99
3600,0,0,699
3601,3,1,1779
3601,4,1,1779.98
3601,0,0,2035
3602,3,1,457.99
3603,9,1,609.99
3604,3,1,699.99
3607,9,1,749.99
3607,3,1,758.99
3608,4,1,2259.98
3608,0,0,2880
3608,12,1,3827.66
3609,3,1,1312.49
3609,0,0,1920
3610,0,0,525.99
3611,9,1,1049.99
3612,0,0,54.76
3612,7,0,54.76
3612,1,0,59.99
3613,2,1,279.99
3613,0,0,820.12
3613,12,1,820.13
3614,2,1,949.99
3614,0,0,1399.99
3615,4,0,324.99
3615,0,0,489.99
3616,9,1,779.99
3617,3,1,176.94
3617,9,1,249.99
3617,0,0,500
3621,9,1,2129.99
3621,4,1,2229.98
3621,0,0,2949.99
3622,4,1,1069.98
3622,0,0,1195.88
3623,0,0,847.59
3624,14,0,1699.99
3624,0,0,2099
3625,0,0,1479.11
3626,0,1,849.99
3627,0,0,207.99
3629,3,1,902.49
3629,15,1,927.99
3629,4,1,949.98
3629,0,0,1669.99
3630,0,0,1799.99
3630,4,0,1799.99
3631,0,0,723.78
3632,9,1,829.99
3634,0,0,394.49
3634,12,1,397.99
3636,9,1,999.99
3636,0,0,1267.99
3637,4,1,1659.98
3637,0,0,2199
3638,0,0,389.99
3641,0,0,1419.99
3642,0,1,633.5
3643,12,1,397.99
3643,0,0,476
3647,0,0,699.95
3647,12,1,778.34
3649,4,1,1089.98
3651,3,1,779.99
3652,9,1,649.99
3653,0,0,4990.55
3653,12,1,5384.36
3653,17,,5999.99
3653,1,0,6999
3654,15,1,309.99
3654,3,1,336.94
3654,0,0,594.97
3655,0,0,3099
3656,3,1,309.99
3656,0,0,448.98
3657,2,0,109.99
3657,0,0,114.44
3657,4,0,119.98
3657,12,0,128.78
3658,4,1,549.98
3658,0,0,654.99
3659,0,0,841.98
3660,0,1,989.99
3661,0,0,127.08
3661,12,0,142.54
3662,0,0,4786.6
3663,0,0,3287.33
3665,4,0,1609.98
3665,0,0,1794.45
3667,4,1,1209.98
3667,0,0,1945.5
3671,0,0,1784.9
3673,4,1,989.98
3675,0,0,4500
3677,0,1,229.9
3678,0,0,5358.95
3678,17,,6699.99
3678,1,3,8899
3679,0,0,522.08
3680,4,0,349.99
3680,12,1,567.47
3683,0,0,2399.98
3685,4,1,1139.98
3686,9,1,569.99
3688,0,0,2499.98
3690,0,0,1845
3691,0,0,1199
3692,12,0,328.99
3692,0,0,419.97
3693,14,0,59.99
3693,2,0,69.99
3693,0,0,79
3694,14,0,679.99
3694,0,0,799.99
3695,0,0,2950
3696,0,0,2035.99
3697,4,0,1629.99
3697,0,0,1759
3698,4,1,909.98
3698,0,0,1649.99
3699,0,0,609
3700,0,0,489
3701,0,0,649
3703,4,1,2359.98
3703,0,1,3399.99
3704,0,0,849.99
3705,0,0,599.49
3706,9,1,1199.99
3707,2,1,959.99
3707,0,0,993.99
3709,4,0,1709.98
3709,0,0,2089
3710,2,1,399.99
3711,9,1,929.99
3711,0,0,1249
3712,0,0,3954.24
3713,2,1,159.99
3713,0,0,469
3714,15,1,1757.99
3714,0,0,2869.87
3715,0,0,134.76
3716,0,0,549
3720,0,0,2198
3722,0,0,1896.43
3723,0,0,2856.69
3724,2,1,159.99
3724,0,0,549.99
3725,0,0,649.99
3726,0,0,1813.68
3729,15,1,257.99
3729,0,1,470
3730,0,0,1497.02
3732,15,1,2127.99
3734,3,1,76.94
3734,0,1,79.98
3735,0,0,615
3736,4,1,489.98
3736,0,0,959
3737,4,1,2139.98
3737,0,0,2908
3739,0,0,145.99
3740,0,0,1001.25
3740,1,0,1001.25
3740,4,0,1028.99
3741,0,0,799.99
3743,2,1,1399.99
3744,0,0,989.99
3745,0,0,3299.99
3748,0,0,1333.17
3751,3,1,246.94
3751,9,1,329.99
3751,0,0,779.99
3754,0,0,3415.78
3756,15,1,347.99
3756,3,1,399.99
3756,0,0,738.88
3757,9,1,729.99
3757,4,1,759.98
3758,4,,2459.98
3758,0,0,2885.96
3759,4,1,509.98
3760,2,1,499.99
3760,0,0,728
3763,9,1,1029.99
3765,0,0,1099.99
3769,0,0,429.95
3771,9,1,1729.99
3771,0,0,2349.98
3772,0,0,1294
3773,0,0,1599.99
3774,15,1,347.99
3774,4,1,359.98
3775,4,1,769.98
3777,4,1,1609.98
3777,0,0,2300
3779,9,1,67.99
3779,7,0,67.99
3779,0,1,119.95
3785,4,,919.98
3785,0,0,1149.99
3786,0,0,3592.97
3791,0,0,429.99
3792,0,0,73.11
3793,0,0,744.99
3795,0,0,699
3796,0,0,469.99
3797,0,1,779
3798,0,0,1097.99
3799,9,1,679.99
3799,4,1,699.98
3801,0,0,819
3803,0,0,2207.3
3804,0,0,230.95
3805,0,0,549.96
3808,4,1,849.98
3808,2,1,949.99
3808,0,0,1054.25
3808,14,0,1099.99
3809,4,0,291.99
3809,0,0,293.41
3809,1,0,299
3811,4,,1749.98
3811,0,0,1932.05
3812,0,0,3699.97
3814,2,1,84.49
3814,0,1,167.55
3814,12,0,174.99
3815,4,,1959.98
3817,0,0,938.85
